time (s),leafValue( IT("/I0/Iout1") "Design_Point" 1 ) (A),leafValue( IT("/I0/Iout2") "Design_Point" 1 ) (A),leafValue( getData(":pwr" ?result "tran") "Design_Point" 1 ) (W)
150.0E-6,61.34E-9,3.649E-9,47.39E-6
150.1E-6,61.30E-9,3.673E-9,47.23E-6
150.1E-6,61.24E-9,3.710E-9,47.09E-6
150.1E-6,61.14E-9,3.776E-9,46.98E-6
150.2E-6,61.02E-9,3.865E-9,46.93E-6
150.3E-6,60.85E-9,4.008E-9,46.91E-6
150.3E-6,60.55E-9,4.272E-9,46.91E-6
150.5E-6,60.03E-9,4.766E-9,46.92E-6
150.6E-6,59.10E-9,5.664E-9,46.93E-6
150.9E-6,57.42E-9,7.331E-9,46.93E-6
151.2E-6,54.32E-9,10.45E-9,46.92E-6
151.5E-6,49.58E-9,15.23E-9,46.90E-6
151.9E-6,42.41E-9,22.48E-9,46.85E-6
152.3E-6,32.80E-9,32.19E-9,46.77E-6
152.8E-6,22.05E-9,43.05E-9,46.66E-6
153.6E-6,11.92E-9,53.25E-9,46.50E-6
154.2E-6,7.360E-9,57.80E-9,46.39E-6
154.8E-6,4.983E-9,60.15E-9,46.29E-6
155.5E-6,3.484E-9,61.61E-9,46.20E-6
156.4E-6,2.509E-9,62.55E-9,46.09E-6
157.4E-6,2.008E-9,63.03E-9,46.00E-6
158.4E-6,1.769E-9,63.25E-9,45.92E-6
159.4E-6,1.650E-9,63.36E-9,45.86E-6
159.5E-6,1.644E-9,63.36E-9,45.86E-6
159.5E-6,1.642E-9,63.36E-9,45.63E-6
159.6E-6,1.640E-9,63.36E-9,45.31E-6
159.6E-6,1.639E-9,63.35E-9,45.11E-6
159.7E-6,1.639E-9,63.33E-9,44.93E-6
159.7E-6,1.643E-9,63.30E-9,44.76E-6
159.8E-6,1.657E-9,63.27E-9,44.58E-6
159.9E-6,1.699E-9,63.21E-9,44.34E-6
160.0E-6,1.786E-9,63.09E-9,44.05E-6
160.0E-6,1.812E-9,63.05E-9,44.20E-6
160.1E-6,1.842E-9,63.01E-9,44.33E-6
160.1E-6,1.882E-9,62.97E-9,44.45E-6
160.1E-6,1.947E-9,62.90E-9,44.56E-6
160.2E-6,2.023E-9,62.82E-9,44.62E-6
160.2E-6,2.132E-9,62.70E-9,44.66E-6
160.3E-6,2.306E-9,62.50E-9,44.67E-6
160.5E-6,2.632E-9,62.13E-9,44.69E-6
160.6E-6,3.143E-9,61.59E-9,44.70E-6
160.8E-6,4.133E-9,60.58E-9,44.72E-6
161.1E-6,5.981E-9,58.75E-9,44.75E-6
161.4E-6,8.554E-9,56.22E-9,44.78E-6
161.8E-6,12.55E-9,52.27E-9,44.81E-6
162.4E-6,20.53E-9,44.37E-9,44.88E-6
163.4E-6,35.26E-9,29.77E-9,45.03E-6
164.4E-6,47.43E-9,17.68E-9,45.22E-6
165.3E-6,54.23E-9,10.88E-9,45.37E-6
166.2E-6,57.64E-9,7.452E-9,45.50E-6
167.0E-6,59.52E-9,5.541E-9,45.60E-6
168.0E-6,60.57E-9,4.468E-9,45.68E-6
169.0E-6,61.01E-9,4.003E-9,45.74E-6
169.5E-6,61.09E-9,3.913E-9,45.76E-6
169.6E-6,61.10E-9,3.906E-9,45.58E-6
169.7E-6,61.11E-9,3.899E-9,45.41E-6
169.8E-6,61.11E-9,3.891E-9,45.26E-6
169.9E-6,61.11E-9,3.884E-9,45.15E-6
169.9E-6,61.11E-9,3.880E-9,45.07E-6
170.0E-6,61.12E-9,3.875E-9,44.99E-6
170.0E-6,61.12E-9,3.872E-9,45.05E-6
170.1E-6,61.12E-9,3.870E-9,45.10E-6
170.1E-6,61.12E-9,3.866E-9,45.13E-6
170.2E-6,61.14E-9,3.856E-9,45.16E-6
170.2E-6,61.16E-9,3.841E-9,45.17E-6
170.3E-6,61.20E-9,3.810E-9,45.16E-6
170.5E-6,61.28E-9,3.745E-9,45.14E-6
170.6E-6,61.46E-9,3.593E-9,45.13E-6
170.9E-6,61.79E-9,3.295E-9,45.12E-6
171.2E-6,62.35E-9,2.779E-9,45.13E-6
171.7E-6,63.19E-9,1.970E-9,45.13E-6
172.3E-6,63.76E-9,1.390E-9,45.11E-6
172.8E-6,64.12E-9,1.004E-9,45.07E-6
173.4E-6,64.37E-9,725.7E-12,45.00E-6
174.3E-6,64.58E-9,495.6E-12,44.92E-6
175.3E-6,64.73E-9,340.7E-12,44.87E-6
176.3E-6,64.83E-9,238.7E-12,44.86E-6
177.3E-6,64.90E-9,169.4E-12,44.89E-6
178.3E-6,64.94E-9,123.9E-12,44.94E-6
179.3E-6,64.96E-9,94.81E-12,44.98E-6
179.5E-6,64.96E-9,90.82E-12,44.99E-6
179.5E-6,64.96E-9,89.99E-12,45.40E-6
179.6E-6,64.96E-9,88.89E-12,45.88E-6
179.6E-6,64.96E-9,87.86E-12,46.22E-6
179.7E-6,64.96E-9,86.66E-12,46.52E-6
179.8E-6,64.97E-9,85.34E-12,46.80E-6
179.8E-6,64.97E-9,83.65E-12,47.11E-6
179.9E-6,64.98E-9,81.26E-12,47.51E-6
180.0E-6,64.98E-9,80.06E-12,47.72E-6
180.0E-6,64.98E-9,79.60E-12,47.53E-6
180.0E-6,64.98E-9,79.09E-12,47.35E-6
180.1E-6,64.98E-9,78.57E-12,47.20E-6
180.1E-6,64.98E-9,77.56E-12,47.02E-6
180.2E-6,64.98E-9,76.60E-12,46.93E-6
180.2E-6,64.98E-9,75.44E-12,46.90E-6
180.3E-6,64.98E-9,74.02E-12,46.91E-6
180.4E-6,64.97E-9,72.19E-12,46.97E-6
180.5E-6,64.96E-9,69.93E-12,47.06E-6
180.7E-6,64.94E-9,68.31E-12,47.13E-6
180.9E-6,64.91E-9,69.30E-12,47.18E-6
181.2E-6,64.86E-9,80.08E-12,47.21E-6
181.6E-6,64.78E-9,117.0E-12,47.20E-6
182.1E-6,64.58E-9,239.7E-12,47.17E-6
182.5E-6,64.19E-9,500.8E-12,47.13E-6
182.9E-6,63.62E-9,919.4E-12,47.08E-6
183.2E-6,62.79E-9,1.612E-9,47.04E-6
183.4E-6,61.94E-9,2.447E-9,47.00E-6
183.6E-6,60.66E-9,3.841E-9,46.96E-6
183.8E-6,59.36E-9,5.256E-9,46.92E-6
184.0E-6,57.55E-9,7.158E-9,46.88E-6
184.4E-6,53.71E-9,11.07E-9,46.80E-6
184.6E-6,50.03E-9,14.79E-9,46.73E-6
185.0E-6,44.83E-9,20.05E-9,46.65E-6
185.6E-6,34.11E-9,30.88E-9,46.48E-6
186.6E-6,19.55E-9,45.55E-9,46.23E-6
187.3E-6,12.76E-9,52.35E-9,46.06E-6
188.0E-6,9.301E-9,55.79E-9,45.94E-6
188.8E-6,6.985E-9,58.08E-9,45.84E-6
189.5E-6,5.644E-9,59.41E-9,45.76E-6
189.5E-6,5.595E-9,59.53E-9,45.98E-6
189.6E-6,5.528E-9,59.71E-9,46.19E-6
189.7E-6,5.456E-9,59.76E-9,46.31E-6
189.7E-6,5.377E-9,59.76E-9,46.38E-6
189.8E-6,5.257E-9,59.84E-9,46.45E-6
189.9E-6,4.953E-9,60.20E-9,46.55E-6
190.0E-6,4.273E-9,61.06E-9,46.66E-6
190.0E-6,4.042E-9,61.31E-9,46.50E-6
190.1E-6,3.789E-9,61.54E-9,46.37E-6
190.1E-6,3.471E-9,61.86E-9,46.27E-6
190.1E-6,3.054E-9,62.38E-9,46.19E-6
190.2E-6,2.633E-9,62.93E-9,46.15E-6
190.3E-6,2.127E-9,63.50E-9,46.12E-6
190.4E-6,1.558E-9,64.03E-9,46.06E-6
190.5E-6,1.097E-9,64.42E-9,45.98E-6
190.7E-6,679.7E-12,64.74E-9,45.86E-6
191.0E-6,394.1E-12,64.93E-9,45.73E-6
191.4E-6,237.1E-12,65.00E-9,45.61E-6
191.8E-6,165.8E-12,65.02E-9,45.54E-6
192.2E-6,122.5E-12,65.02E-9,45.50E-6
192.8E-6,92.46E-12,65.02E-9,45.48E-6
193.3E-6,72.48E-12,65.01E-9,45.48E-6
193.9E-6,58.39E-12,65.01E-9,45.49E-6
194.6E-6,47.72E-12,65.01E-9,45.50E-6
195.5E-6,39.13E-12,65.00E-9,45.50E-6
196.5E-6,32.06E-12,65.00E-9,45.50E-6
197.5E-6,27.14E-12,65.00E-9,45.50E-6
198.5E-6,23.59E-12,65.00E-9,45.50E-6
199.5E-6,20.96E-12,65.00E-9,45.49E-6
199.5E-6,20.88E-12,65.00E-9,45.49E-6
199.5E-6,21.54E-12,64.97E-9,45.17E-6
199.5E-6,23.65E-12,64.89E-9,44.85E-6
199.6E-6,24.16E-12,64.79E-9,44.59E-6
199.6E-6,15.34E-12,64.69E-9,44.19E-6
199.6E-6,1.105E-12,64.72E-9,43.88E-6
199.7E-6,-12.50E-12,64.79E-9,43.59E-6
199.8E-6,-20.47E-12,64.82E-9,43.28E-6
199.8E-6,-21.48E-12,64.80E-9,42.93E-6
199.9E-6,-18.20E-12,64.78E-9,42.53E-6
200.0E-6,-15.05E-12,64.78E-9,42.26E-6
200.0E-6,-16.29E-12,64.81E-9,42.49E-6
200.0E-6,-19.71E-12,64.89E-9,42.71E-6
200.1E-6,-23.07E-12,65.00E-9,42.91E-6
200.1E-6,-21.47E-12,65.04E-9,43.13E-6
200.2E-6,-15.86E-12,64.95E-9,43.25E-6
200.2E-6,-10.11E-12,64.84E-9,43.32E-6
200.3E-6,-5.498E-12,64.79E-9,43.36E-6
200.4E-6,-3.626E-15,64.80E-9,43.37E-6
200.5E-6,10.33E-12,64.81E-9,43.37E-6
200.6E-6,32.08E-12,64.78E-9,43.39E-6
200.8E-6,75.10E-12,64.72E-9,43.42E-6
201.1E-6,186.6E-12,64.55E-9,43.48E-6
201.4E-6,480.1E-12,64.10E-9,43.57E-6
201.6E-6,948.9E-12,63.39E-9,43.64E-6
201.8E-6,1.611E-9,62.44E-9,43.69E-6
202.0E-6,2.663E-9,61.15E-9,43.73E-6
202.1E-6,3.487E-9,60.35E-9,43.76E-6
202.3E-6,5.022E-9,59.06E-9,43.78E-6
202.4E-6,6.558E-9,57.82E-9,43.80E-6
202.5E-6,8.305E-9,56.30E-9,43.82E-6
202.6E-6,10.42E-9,54.30E-9,43.85E-6
202.7E-6,12.60E-9,52.15E-9,43.87E-6
202.9E-6,15.24E-9,49.54E-9,43.89E-6
203.1E-6,19.29E-9,45.56E-9,43.91E-6
203.5E-6,27.94E-9,37.02E-9,43.97E-6
204.0E-6,39.89E-9,25.19E-9,44.05E-6
204.6E-6,49.03E-9,16.12E-9,44.14E-6
205.1E-6,55.51E-9,9.687E-9,44.26E-6
205.8E-6,59.93E-9,5.289E-9,44.40E-6
206.5E-6,62.58E-9,2.626E-9,44.58E-6
207.3E-6,63.85E-9,1.335E-9,44.76E-6
208.1E-6,64.43E-9,717.7E-12,44.93E-6
209.1E-6,64.69E-9,411.3E-12,45.09E-6
209.5E-6,64.74E-9,349.9E-12,45.13E-6
209.6E-6,64.74E-9,341.2E-12,45.16E-6
209.6E-6,64.75E-9,331.1E-12,45.18E-6
209.7E-6,64.76E-9,320.5E-12,45.21E-6
209.8E-6,64.77E-9,309.6E-12,45.23E-6
209.9E-6,64.78E-9,301.1E-12,45.26E-6
210.0E-6,64.78E-9,293.3E-12,45.28E-6
210.0E-6,64.78E-9,290.4E-12,45.27E-6
210.1E-6,64.78E-9,287.6E-12,45.27E-6
210.1E-6,64.79E-9,284.6E-12,45.27E-6
210.2E-6,64.79E-9,279.2E-12,45.27E-6
210.2E-6,64.79E-9,274.5E-12,45.27E-6
210.3E-6,64.78E-9,269.5E-12,45.28E-6
210.5E-6,64.78E-9,264.2E-12,45.28E-6
210.6E-6,64.77E-9,259.7E-12,45.27E-6
210.9E-6,64.75E-9,259.1E-12,45.26E-6
211.2E-6,64.72E-9,268.2E-12,45.24E-6
211.7E-6,64.68E-9,291.3E-12,45.22E-6
212.3E-6,64.64E-9,325.4E-12,45.20E-6
212.9E-6,64.62E-9,353.8E-12,45.21E-6
213.7E-6,64.64E-9,356.9E-12,45.27E-6
214.4E-6,64.69E-9,333.3E-12,45.35E-6
215.4E-6,64.74E-9,291.9E-12,45.44E-6
216.3E-6,64.77E-9,260.8E-12,45.50E-6
217.3E-6,64.76E-9,247.6E-12,45.53E-6
218.3E-6,64.74E-9,254.5E-12,45.52E-6
219.3E-6,64.70E-9,277.2E-12,45.50E-6
219.5E-6,64.70E-9,284.5E-12,45.49E-6
219.5E-6,64.70E-9,285.7E-12,46.04E-6
219.6E-6,64.71E-9,287.2E-12,46.66E-6
219.6E-6,64.72E-9,288.4E-12,47.11E-6
219.7E-6,64.73E-9,289.9E-12,47.46E-6
219.8E-6,64.73E-9,292.3E-12,47.79E-6
219.9E-6,64.72E-9,296.6E-12,48.17E-6
220.0E-6,64.70E-9,305.6E-12,48.71E-6
220.0E-6,64.69E-9,308.4E-12,48.85E-6
220.0E-6,64.68E-9,310.4E-12,48.61E-6
220.0E-6,64.67E-9,312.8E-12,48.37E-6
220.1E-6,64.66E-9,315.0E-12,48.20E-6
220.1E-6,64.64E-9,320.4E-12,47.96E-6
220.1E-6,64.60E-9,327.5E-12,47.81E-6
220.2E-6,64.56E-9,338.5E-12,47.71E-6
220.2E-6,64.52E-9,356.0E-12,47.67E-6
220.3E-6,64.47E-9,387.6E-12,47.66E-6
220.5E-6,64.35E-9,453.8E-12,47.66E-6
220.6E-6,64.16E-9,579.5E-12,47.64E-6
220.8E-6,63.76E-9,860.8E-12,47.59E-6
221.1E-6,63.00E-9,1.455E-9,47.52E-6
221.3E-6,61.71E-9,2.612E-9,47.44E-6
221.5E-6,60.52E-9,3.818E-9,47.40E-6
221.7E-6,58.72E-9,5.742E-9,47.35E-6
221.9E-6,56.62E-9,7.963E-9,47.30E-6
222.1E-6,53.11E-9,11.58E-9,47.24E-6
222.4E-6,47.22E-9,17.58E-9,47.17E-6
222.6E-6,40.55E-9,24.35E-9,47.09E-6
223.0E-6,30.53E-9,34.49E-9,46.98E-6
223.6E-6,14.98E-9,50.25E-9,46.76E-6
224.3E-6,6.321E-9,59.00E-9,46.53E-6
224.8E-6,3.018E-9,62.29E-9,46.34E-6
225.3E-6,1.564E-9,63.70E-9,46.17E-6
225.9E-6,824.1E-12,64.39E-9,45.99E-6
226.6E-6,413.5E-12,64.75E-9,45.79E-6
227.6E-6,213.9E-12,64.89E-9,45.59E-6
228.5E-6,140.9E-12,64.93E-9,45.46E-6
229.5E-6,104.3E-12,64.95E-9,45.38E-6
229.5E-6,104.2E-12,64.95E-9,45.38E-6
229.5E-6,103.9E-12,64.95E-9,45.20E-6
229.5E-6,103.6E-12,64.95E-9,45.03E-6
229.5E-6,103.3E-12,64.95E-9,44.88E-6
229.6E-6,102.8E-12,64.95E-9,44.62E-6
229.6E-6,102.3E-12,64.94E-9,44.31E-6
229.6E-6,101.6E-12,64.92E-9,44.02E-6
229.7E-6,100.3E-12,64.90E-9,43.73E-6
229.7E-6,98.01E-12,64.88E-9,43.43E-6
229.8E-6,95.06E-12,64.87E-9,43.08E-6
229.9E-6,92.37E-12,64.86E-9,42.67E-6
230.0E-6,91.09E-12,64.85E-9,42.35E-6
230.0E-6,90.90E-12,64.84E-9,42.54E-6
230.0E-6,90.68E-12,64.84E-9,42.73E-6
230.1E-6,90.32E-12,64.84E-9,42.90E-6
230.1E-6,89.73E-12,64.85E-9,43.09E-6
230.2E-6,89.37E-12,64.86E-9,43.20E-6
230.2E-6,89.90E-12,64.86E-9,43.27E-6
230.3E-6,91.78E-12,64.86E-9,43.30E-6
230.4E-6,95.62E-12,64.84E-9,43.31E-6
230.5E-6,103.6E-12,64.82E-9,43.31E-6
230.7E-6,119.7E-12,64.79E-9,43.32E-6
230.9E-6,150.5E-12,64.73E-9,43.36E-6
231.1E-6,223.3E-12,64.62E-9,43.43E-6
231.5E-6,422.1E-12,64.32E-9,43.54E-6
231.9E-6,805.1E-12,63.78E-9,43.64E-6
232.2E-6,1.449E-9,62.97E-9,43.74E-6
232.5E-6,2.817E-9,61.56E-9,43.84E-6
232.7E-6,4.095E-9,60.39E-9,43.90E-6
232.9E-6,5.623E-9,59.00E-9,43.96E-6
233.1E-6,7.645E-9,57.08E-9,44.02E-6
233.5E-6,11.86E-9,52.95E-9,44.12E-6
233.7E-6,15.77E-9,49.08E-9,44.20E-6
234.1E-6,21.28E-9,43.62E-9,44.30E-6
234.6E-6,31.22E-9,33.78E-9,44.46E-6
235.5E-6,45.36E-9,19.75E-9,44.71E-6
236.3E-6,53.53E-9,11.61E-9,44.92E-6
237.1E-6,57.86E-9,7.278E-9,45.10E-6
237.9E-6,60.44E-9,4.679E-9,45.26E-6
238.8E-6,62.00E-9,3.086E-9,45.41E-6
239.5E-6,62.59E-9,2.474E-9,45.49E-6
239.6E-6,62.63E-9,2.432E-9,45.50E-6
239.7E-6,62.68E-9,2.379E-9,45.52E-6
239.8E-6,62.75E-9,2.308E-9,45.53E-6
239.9E-6,62.80E-9,2.253E-9,45.55E-6
239.9E-6,62.83E-9,2.223E-9,45.56E-6
240.0E-6,62.86E-9,2.194E-9,45.57E-6
240.0E-6,62.87E-9,2.180E-9,45.56E-6
240.1E-6,62.89E-9,2.167E-9,45.56E-6
240.1E-6,62.90E-9,2.154E-9,45.56E-6
240.2E-6,62.92E-9,2.129E-9,45.57E-6
240.2E-6,62.94E-9,2.104E-9,45.57E-6
240.3E-6,62.97E-9,2.077E-9,45.58E-6
240.4E-6,62.99E-9,2.044E-9,45.58E-6
240.6E-6,63.02E-9,2.004E-9,45.57E-6
240.8E-6,63.05E-9,1.971E-9,45.55E-6
241.1E-6,63.06E-9,1.946E-9,45.51E-6
241.6E-6,63.04E-9,1.951E-9,45.45E-6
242.2E-6,63.01E-9,1.978E-9,45.38E-6
243.0E-6,63.05E-9,1.953E-9,45.30E-6
243.9E-6,63.25E-9,1.780E-9,45.28E-6
244.8E-6,63.61E-9,1.451E-9,45.30E-6
245.8E-6,63.98E-9,1.087E-9,45.36E-6
246.8E-6,64.24E-9,822.1E-12,45.43E-6
247.8E-6,64.38E-9,662.3E-12,45.47E-6
248.8E-6,64.43E-9,586.6E-12,45.49E-6
249.5E-6,64.44E-9,567.3E-12,45.50E-6
249.5E-6,64.44E-9,566.9E-12,45.85E-6
249.6E-6,64.46E-9,566.1E-12,46.30E-6
249.7E-6,64.47E-9,565.4E-12,46.62E-6
249.7E-6,64.48E-9,565.5E-12,46.85E-6
249.8E-6,64.47E-9,566.9E-12,47.07E-6
249.9E-6,64.46E-9,571.0E-12,47.32E-6
249.9E-6,64.44E-9,576.4E-12,47.52E-6
250.0E-6,64.42E-9,583.9E-12,47.71E-6
250.0E-6,64.41E-9,587.3E-12,47.53E-6
250.0E-6,64.40E-9,590.9E-12,47.37E-6
250.1E-6,64.38E-9,595.5E-12,47.23E-6
250.1E-6,64.34E-9,605.7E-12,47.06E-6
250.2E-6,64.30E-9,618.4E-12,46.97E-6
250.2E-6,64.25E-9,638.4E-12,46.92E-6
250.3E-6,64.20E-9,670.8E-12,46.90E-6
250.4E-6,64.11E-9,730.4E-12,46.90E-6
250.5E-6,63.95E-9,845.1E-12,46.92E-6
250.7E-6,63.69E-9,1.050E-9,46.93E-6
251.0E-6,63.17E-9,1.492E-9,46.94E-6
251.3E-6,62.27E-9,2.349E-9,46.95E-6
251.6E-6,60.96E-9,3.695E-9,46.95E-6
251.9E-6,59.56E-9,5.161E-9,46.95E-6
252.1E-6,57.62E-9,7.151E-9,46.94E-6
252.7E-6,52.05E-9,12.78E-9,46.89E-6
253.2E-6,45.62E-9,19.27E-9,46.81E-6
253.7E-6,35.45E-9,29.52E-9,46.69E-6
254.6E-6,20.25E-9,44.85E-9,46.46E-6
255.5E-6,9.373E-9,55.82E-9,46.21E-6
256.3E-6,4.938E-9,60.24E-9,46.03E-6
257.0E-6,3.023E-9,62.12E-9,45.90E-6
257.7E-6,1.938E-9,63.17E-9,45.78E-6
258.7E-6,1.283E-9,63.79E-9,45.69E-6
259.5E-6,1.045E-9,64.00E-9,45.64E-6
259.5E-6,1.037E-9,64.01E-9,45.27E-6
259.6E-6,1.026E-9,64.00E-9,44.82E-6
259.7E-6,1.017E-9,63.99E-9,44.50E-6
259.7E-6,1.011E-9,63.97E-9,44.27E-6
259.8E-6,1.009E-9,63.95E-9,44.03E-6
259.9E-6,1.015E-9,63.93E-9,43.77E-6
259.9E-6,1.027E-9,63.90E-9,43.58E-6
260.0E-6,1.046E-9,63.86E-9,43.40E-6
260.0E-6,1.054E-9,63.85E-9,43.53E-6
260.0E-6,1.063E-9,63.83E-9,43.65E-6
260.1E-6,1.074E-9,63.82E-9,43.77E-6
260.1E-6,1.098E-9,63.79E-9,43.93E-6
260.2E-6,1.124E-9,63.77E-9,44.02E-6
260.2E-6,1.162E-9,63.73E-9,44.08E-6
260.3E-6,1.219E-9,63.66E-9,44.11E-6
260.4E-6,1.309E-9,63.54E-9,44.12E-6
260.5E-6,1.480E-9,63.33E-9,44.11E-6
260.7E-6,1.750E-9,63.02E-9,44.09E-6
260.9E-6,2.228E-9,62.49E-9,44.06E-6
261.2E-6,3.238E-9,61.46E-9,44.01E-6
261.5E-6,4.688E-9,60.04E-9,43.95E-6
261.8E-6,6.459E-9,58.31E-9,43.90E-6
262.2E-6,9.241E-9,55.58E-9,43.84E-6
262.9E-6,17.00E-9,47.88E-9,43.80E-6
263.5E-6,25.45E-9,39.49E-9,43.86E-6
264.3E-6,38.37E-9,26.67E-9,44.02E-6
265.2E-6,51.27E-9,13.90E-9,44.25E-6
266.2E-6,60.03E-9,5.214E-9,44.52E-6
267.0E-6,62.94E-9,2.293E-9,44.71E-6
267.6E-6,63.91E-9,1.281E-9,44.84E-6
268.3E-6,64.39E-9,756.3E-12,44.94E-6
269.2E-6,64.65E-9,448.9E-12,45.03E-6
269.5E-6,64.69E-9,397.4E-12,45.05E-6
269.5E-6,64.70E-9,390.1E-12,45.01E-6
269.6E-6,64.70E-9,381.1E-12,44.97E-6
269.7E-6,64.71E-9,371.8E-12,44.95E-6
269.7E-6,64.72E-9,362.5E-12,44.94E-6
269.8E-6,64.72E-9,352.6E-12,44.92E-6
269.9E-6,64.73E-9,340.5E-12,44.89E-6
270.0E-6,64.73E-9,332.9E-12,44.86E-6
270.0E-6,64.74E-9,330.4E-12,44.87E-6
270.1E-6,64.74E-9,327.7E-12,44.88E-6
270.1E-6,64.74E-9,324.9E-12,44.88E-6
270.1E-6,64.74E-9,319.6E-12,44.88E-6
270.2E-6,64.74E-9,314.8E-12,44.87E-6
270.3E-6,64.74E-9,309.1E-12,44.86E-6
270.4E-6,64.75E-9,301.7E-12,44.85E-6
270.5E-6,64.76E-9,291.8E-12,44.84E-6
270.7E-6,64.77E-9,278.6E-12,44.85E-6
270.9E-6,64.79E-9,261.3E-12,44.89E-6
271.3E-6,64.84E-9,233.2E-12,44.96E-6
271.7E-6,64.89E-9,193.4E-12,45.08E-6
272.4E-6,64.94E-9,149.3E-12,45.23E-6
273.0E-6,64.97E-9,115.5E-12,45.37E-6
273.7E-6,64.97E-9,92.76E-12,45.48E-6
274.5E-6,64.96E-9,76.12E-12,45.55E-6
275.5E-6,64.95E-9,65.86E-12,45.59E-6
276.5E-6,64.94E-9,64.61E-12,45.58E-6
277.5E-6,64.92E-9,70.66E-12,45.54E-6
278.5E-6,64.90E-9,81.98E-12,45.49E-6
279.5E-6,64.89E-9,95.71E-12,45.45E-6
279.5E-6,64.89E-9,95.74E-12,45.45E-6
279.5E-6,64.89E-9,95.79E-12,45.45E-6
279.5E-6,64.88E-9,95.90E-12,45.47E-6
279.5E-6,64.88E-9,96.02E-12,45.49E-6
279.5E-6,64.88E-9,96.26E-12,45.52E-6
279.6E-6,64.88E-9,96.68E-12,45.56E-6
279.6E-6,64.89E-9,97.10E-12,45.61E-6
279.7E-6,64.90E-9,97.58E-12,45.65E-6
279.7E-6,64.90E-9,98.38E-12,45.70E-6
279.9E-6,64.89E-9,99.67E-12,45.77E-6
280.0E-6,64.88E-9,101.9E-12,45.85E-6
280.1E-6,64.88E-9,103.2E-12,45.79E-6
280.1E-6,64.87E-9,104.7E-12,45.75E-6
280.2E-6,64.86E-9,106.8E-12,45.73E-6
280.3E-6,64.84E-9,110.5E-12,45.72E-6
280.4E-6,64.83E-9,116.3E-12,45.71E-6
280.6E-6,64.80E-9,126.5E-12,45.70E-6
280.8E-6,64.77E-9,147.9E-12,45.67E-6
281.2E-6,64.71E-9,187.8E-12,45.64E-6
281.7E-6,64.62E-9,261.8E-12,45.61E-6
282.3E-6,64.50E-9,365.2E-12,45.61E-6
283.1E-6,64.34E-9,531.2E-12,45.63E-6
283.8E-6,64.22E-9,672.2E-12,45.65E-6
284.4E-6,64.11E-9,809.1E-12,45.66E-6
285.1E-6,63.95E-9,986.5E-12,45.67E-6
286.1E-6,63.69E-9,1.258E-9,45.67E-6
287.0E-6,63.44E-9,1.516E-9,45.67E-6
288.0E-6,63.17E-9,1.793E-9,45.68E-6
289.0E-6,62.97E-9,2.010E-9,45.69E-6
289.5E-6,62.90E-9,2.085E-9,45.69E-6
289.6E-6,62.88E-9,2.099E-9,45.55E-6
289.7E-6,62.87E-9,2.111E-9,45.45E-6
289.9E-6,62.86E-9,2.119E-9,45.38E-6
290.0E-6,62.87E-9,2.118E-9,45.31E-6
290.1E-6,62.88E-9,2.113E-9,45.36E-6
290.1E-6,62.90E-9,2.106E-9,45.40E-6
290.2E-6,62.92E-9,2.095E-9,45.43E-6
290.3E-6,62.96E-9,2.070E-9,45.45E-6
290.4E-6,63.01E-9,2.031E-9,45.47E-6
290.6E-6,63.08E-9,1.969E-9,45.47E-6
290.8E-6,63.19E-9,1.860E-9,45.47E-6
291.2E-6,63.33E-9,1.724E-9,45.46E-6
291.7E-6,63.48E-9,1.561E-9,45.43E-6
292.4E-6,63.60E-9,1.421E-9,45.37E-6
293.4E-6,63.75E-9,1.268E-9,45.29E-6
294.4E-6,63.93E-9,1.103E-9,45.23E-6
295.4E-6,64.13E-9,912.4E-12,45.22E-6
296.4E-6,64.33E-9,723.5E-12,45.23E-6
297.4E-6,64.49E-9,567.3E-12,45.27E-6
298.4E-6,64.59E-9,455.2E-12,45.30E-6
299.4E-6,64.65E-9,382.3E-12,45.34E-6
299.5E-6,64.66E-9,379.0E-12,45.34E-6
299.5E-6,64.66E-9,377.9E-12,45.58E-6
299.5E-6,64.66E-9,376.3E-12,45.85E-6
299.6E-6,64.67E-9,374.8E-12,46.06E-6
299.6E-6,64.68E-9,372.0E-12,46.34E-6
299.7E-6,64.70E-9,369.1E-12,46.56E-6
299.7E-6,64.71E-9,365.8E-12,46.79E-6
299.8E-6,64.71E-9,362.6E-12,47.06E-6
299.9E-6,64.70E-9,360.2E-12,47.40E-6
300.0E-6,64.69E-9,360.6E-12,47.77E-6
300.0E-6,64.68E-9,361.5E-12,47.54E-6
300.1E-6,64.67E-9,362.7E-12,47.35E-6
300.1E-6,64.65E-9,364.8E-12,47.18E-6
300.1E-6,64.61E-9,369.4E-12,47.05E-6
300.2E-6,64.58E-9,375.9E-12,46.98E-6
300.2E-6,64.54E-9,388.1E-12,46.95E-6
300.3E-6,64.49E-9,411.4E-12,46.93E-6
300.5E-6,64.40E-9,460.3E-12,46.90E-6
300.6E-6,64.23E-9,568.9E-12,46.84E-6
300.8E-6,63.90E-9,797.8E-12,46.76E-6
301.1E-6,63.22E-9,1.323E-9,46.64E-6
301.4E-6,62.07E-9,2.338E-9,46.54E-6
301.6E-6,60.92E-9,3.492E-9,46.47E-6
301.8E-6,59.27E-9,5.254E-9,46.41E-6
302.0E-6,57.46E-9,7.178E-9,46.36E-6
302.2E-6,54.84E-9,9.893E-9,46.31E-6
