time (s),leafValue( IT("/I0/Iout1") "Design_Point" 1 ) (A),leafValue( IT("/I0/Iout2") "Design_Point" 1 ) (A),leafValue( getData(":pwr" ?result "tran") "Design_Point" 1 ) (W)
160.0E-6,945.8E-12,15.02E-9,11.33E-6
160.0E-6,945.4E-12,15.02E-9,11.33E-6
160.1E-6,945.2E-12,15.02E-9,11.34E-6
160.1E-6,945.4E-12,15.01E-9,11.36E-6
160.1E-6,947.3E-12,15.01E-9,11.42E-6
160.2E-6,951.1E-12,15.01E-9,11.49E-6
160.3E-6,957.8E-12,15.01E-9,11.55E-6
160.4E-6,968.6E-12,15.01E-9,11.61E-6
160.5E-6,986.8E-12,15.00E-9,11.66E-6
160.6E-6,1.015E-9,14.96E-9,11.70E-6
160.7E-6,1.059E-9,14.89E-9,11.73E-6
160.9E-6,1.128E-9,14.80E-9,11.75E-6
161.1E-6,1.239E-9,14.68E-9,11.76E-6
161.4E-6,1.388E-9,14.52E-9,11.77E-6
161.7E-6,1.611E-9,14.30E-9,11.77E-6
162.2E-6,1.984E-9,13.92E-9,11.77E-6
162.8E-6,2.589E-9,13.33E-9,11.78E-6
163.4E-6,3.329E-9,12.61E-9,11.79E-6
164.3E-6,4.403E-9,11.55E-9,11.79E-6
165.3E-6,5.762E-9,10.21E-9,11.80E-6
166.3E-6,7.140E-9,8.852E-9,11.81E-6
167.3E-6,8.457E-9,7.547E-9,11.82E-6
168.3E-6,9.674E-9,6.341E-9,11.84E-6
169.3E-6,10.76E-9,5.261E-9,11.85E-6
169.5E-6,10.99E-9,5.034E-9,11.86E-6
169.6E-6,11.06E-9,4.967E-9,11.80E-6
169.6E-6,11.13E-9,4.890E-9,11.74E-6
169.7E-6,11.20E-9,4.824E-9,11.69E-6
169.8E-6,11.31E-9,4.715E-9,11.61E-6
170.0E-6,11.42E-9,4.604E-9,11.55E-6
170.0E-6,11.46E-9,4.566E-9,11.53E-6
170.0E-6,11.49E-9,4.539E-9,11.54E-6
170.1E-6,11.51E-9,4.510E-9,11.55E-6
170.1E-6,11.54E-9,4.485E-9,11.56E-6
170.1E-6,11.59E-9,4.435E-9,11.58E-6
170.2E-6,11.66E-9,4.363E-9,11.61E-6
170.3E-6,11.74E-9,4.286E-9,11.64E-6
170.4E-6,11.83E-9,4.195E-9,11.66E-6
170.6E-6,11.95E-9,4.079E-9,11.67E-6
170.8E-6,12.12E-9,3.911E-9,11.69E-6
171.0E-6,12.33E-9,3.706E-9,11.69E-6
171.3E-6,12.60E-9,3.444E-9,11.69E-6
171.6E-6,12.96E-9,3.086E-9,11.70E-6
172.1E-6,13.43E-9,2.638E-9,11.70E-6
172.6E-6,13.97E-9,2.115E-9,11.71E-6
173.4E-6,14.60E-9,1.499E-9,11.73E-6
174.4E-6,15.16E-9,943.2E-12,11.75E-6
175.4E-6,15.48E-9,612.7E-12,11.76E-6
176.4E-6,15.65E-9,423.0E-12,11.77E-6
177.4E-6,15.75E-9,312.4E-12,11.78E-6
178.4E-6,15.80E-9,245.2E-12,11.78E-6
179.4E-6,15.84E-9,201.9E-12,11.77E-6
179.5E-6,15.84E-9,198.6E-12,11.77E-6
179.5E-6,15.84E-9,197.8E-12,11.85E-6
179.6E-6,15.84E-9,196.4E-12,12.00E-6
179.6E-6,15.84E-9,195.3E-12,12.13E-6
179.7E-6,15.84E-9,193.2E-12,12.35E-6
179.7E-6,15.84E-9,191.3E-12,12.55E-6
179.8E-6,15.85E-9,189.1E-12,12.74E-6
179.9E-6,15.85E-9,186.5E-12,12.92E-6
180.0E-6,15.85E-9,183.5E-12,13.08E-6
180.0E-6,15.85E-9,183.2E-12,13.09E-6
180.0E-6,15.86E-9,182.8E-12,13.06E-6
180.0E-6,15.86E-9,182.3E-12,13.01E-6
180.0E-6,15.86E-9,182.0E-12,12.97E-6
180.1E-6,15.86E-9,181.3E-12,12.90E-6
180.1E-6,15.86E-9,179.9E-12,12.76E-6
180.2E-6,15.86E-9,178.3E-12,12.63E-6
180.2E-6,15.86E-9,176.6E-12,12.51E-6
180.3E-6,15.86E-9,174.6E-12,12.41E-6
180.4E-6,15.87E-9,172.3E-12,12.33E-6
180.5E-6,15.87E-9,169.3E-12,12.27E-6
180.7E-6,15.87E-9,166.2E-12,12.25E-6
180.9E-6,15.87E-9,162.7E-12,12.24E-6
181.1E-6,15.87E-9,159.4E-12,12.26E-6
181.4E-6,15.86E-9,157.4E-12,12.29E-6
181.8E-6,15.85E-9,158.7E-12,12.31E-6
182.3E-6,15.82E-9,167.4E-12,12.33E-6
182.9E-6,15.77E-9,196.4E-12,12.34E-6
183.7E-6,15.67E-9,262.8E-12,12.35E-6
184.7E-6,15.49E-9,407.0E-12,12.35E-6
185.7E-6,15.19E-9,678.5E-12,12.34E-6
186.7E-6,14.75E-9,1.122E-9,12.34E-6
187.4E-6,14.30E-9,1.601E-9,12.34E-6
188.2E-6,13.80E-9,2.131E-9,12.34E-6
189.2E-6,12.96E-9,2.983E-9,12.33E-6
189.5E-6,12.66E-9,3.286E-9,12.33E-6
189.5E-6,12.66E-9,3.328E-9,12.41E-6
189.6E-6,12.70E-9,3.398E-9,12.53E-6
189.7E-6,12.72E-9,3.485E-9,12.64E-6
189.7E-6,12.62E-9,3.566E-9,12.72E-6
189.8E-6,12.43E-9,3.647E-9,12.78E-6
189.9E-6,12.16E-9,3.794E-9,12.82E-6
189.9E-6,11.96E-9,3.946E-9,12.84E-6
190.0E-6,11.69E-9,4.170E-9,12.86E-6
190.0E-6,11.55E-9,4.280E-9,12.81E-6
190.0E-6,11.38E-9,4.401E-9,12.76E-6
190.1E-6,11.16E-9,4.550E-9,12.71E-6
190.1E-6,10.65E-9,4.914E-9,12.62E-6
190.2E-6,10.10E-9,5.422E-9,12.55E-6
190.2E-6,9.510E-9,6.100E-9,12.50E-6
190.3E-6,8.744E-9,7.032E-9,12.48E-6
190.4E-6,7.668E-9,8.291E-9,12.46E-6
190.5E-6,6.468E-9,9.630E-9,12.46E-6
190.7E-6,5.139E-9,11.06E-9,12.46E-6
190.9E-6,3.542E-9,12.74E-9,12.45E-6
191.1E-6,2.431E-9,13.88E-9,12.44E-6
191.3E-6,1.621E-9,14.68E-9,12.42E-6
191.7E-6,1.036E-9,15.24E-9,12.39E-6
192.0E-6,638.9E-12,15.59E-9,12.36E-6
192.5E-6,381.8E-12,15.80E-9,12.33E-6
193.2E-6,227.5E-12,15.91E-9,12.29E-6
193.9E-6,148.9E-12,15.96E-9,12.26E-6
194.7E-6,104.5E-12,15.98E-9,12.23E-6
195.5E-6,77.04E-12,15.99E-9,12.21E-6
196.5E-6,58.09E-12,16.00E-9,12.18E-6
197.5E-6,46.27E-12,16.00E-9,12.16E-6
198.5E-6,38.37E-12,16.00E-9,12.14E-6
199.5E-6,32.76E-12,16.00E-9,12.13E-6
199.5E-6,34.57E-12,15.97E-9,11.95E-6
199.6E-6,36.11E-12,15.83E-9,11.69E-6
199.7E-6,24.37E-12,15.63E-9,11.30E-6
199.8E-6,13.25E-12,15.61E-9,11.08E-6
199.9E-6,6.489E-12,15.69E-9,10.88E-6
199.9E-6,5.426E-12,15.76E-9,10.75E-6
200.0E-6,6.814E-12,15.80E-9,10.63E-6
200.0E-6,7.984E-12,15.81E-9,10.64E-6
200.0E-6,7.983E-12,15.82E-9,10.66E-6
200.1E-6,3.442E-12,15.87E-9,10.70E-6
200.1E-6,-6.921E-12,16.06E-9,10.79E-6
200.2E-6,-9.475E-12,16.25E-9,10.91E-6
200.2E-6,-2.419E-12,16.26E-9,11.01E-6
200.3E-6,7.146E-12,16.11E-9,11.11E-6
200.4E-6,13.48E-12,15.94E-9,11.20E-6
200.5E-6,18.44E-12,15.85E-9,11.27E-6
200.6E-6,25.61E-12,15.84E-9,11.31E-6
200.8E-6,36.92E-12,15.84E-9,11.34E-6
200.9E-6,52.54E-12,15.84E-9,11.36E-6
201.1E-6,74.38E-12,15.82E-9,11.37E-6
201.4E-6,106.1E-12,15.78E-9,11.37E-6
201.7E-6,156.8E-12,15.71E-9,11.37E-6
202.0E-6,233.0E-12,15.60E-9,11.38E-6
202.4E-6,353.7E-12,15.43E-9,11.38E-6
202.9E-6,573.5E-12,15.14E-9,11.39E-6
203.5E-6,1.055E-9,14.60E-9,11.40E-6
203.9E-6,1.457E-9,14.24E-9,11.41E-6
204.2E-6,1.965E-9,13.82E-9,11.42E-6
204.5E-6,2.516E-9,13.34E-9,11.42E-6
205.0E-6,3.345E-9,12.57E-9,11.44E-6
205.5E-6,4.174E-9,11.77E-9,11.45E-6
205.9E-6,5.005E-9,10.95E-9,11.46E-6
206.5E-6,6.107E-9,9.868E-9,11.46E-6
207.5E-6,7.939E-9,8.063E-9,11.48E-6
208.5E-6,9.557E-9,6.463E-9,11.49E-6
209.5E-6,10.90E-9,5.127E-9,11.49E-6
209.6E-6,10.98E-9,5.048E-9,11.50E-6
209.7E-6,11.09E-9,4.942E-9,11.52E-6
209.8E-6,11.27E-9,4.763E-9,11.54E-6
209.9E-6,11.37E-9,4.659E-9,11.55E-6
210.0E-6,11.48E-9,4.557E-9,11.55E-6
210.0E-6,11.52E-9,4.519E-9,11.54E-6
210.1E-6,11.55E-9,4.482E-9,11.53E-6
210.1E-6,11.59E-9,4.441E-9,11.53E-6
210.2E-6,11.68E-9,4.361E-9,11.51E-6
210.3E-6,11.79E-9,4.251E-9,11.51E-6
210.4E-6,11.91E-9,4.132E-9,11.50E-6
210.6E-6,12.03E-9,4.007E-9,11.51E-6
210.7E-6,12.16E-9,3.872E-9,11.51E-6
210.9E-6,12.31E-9,3.722E-9,11.52E-6
211.1E-6,12.49E-9,3.542E-9,11.52E-6
211.5E-6,12.69E-9,3.344E-9,11.52E-6
211.8E-6,12.88E-9,3.149E-9,11.52E-6
212.3E-6,13.10E-9,2.929E-9,11.52E-6
213.1E-6,13.38E-9,2.642E-9,11.53E-6
213.9E-6,13.67E-9,2.353E-9,11.53E-6
214.9E-6,14.03E-9,2.002E-9,11.54E-6
215.9E-6,14.40E-9,1.645E-9,11.56E-6
216.9E-6,14.75E-9,1.301E-9,11.58E-6
217.9E-6,15.06E-9,996.1E-12,11.60E-6
218.9E-6,15.32E-9,744.3E-12,11.64E-6
219.5E-6,15.44E-9,621.8E-12,11.66E-6
219.5E-6,15.45E-9,614.2E-12,11.83E-6
219.6E-6,15.46E-9,602.8E-12,12.11E-6
219.7E-6,15.49E-9,585.4E-12,12.52E-6
219.8E-6,15.52E-9,571.8E-12,12.78E-6
219.8E-6,15.54E-9,559.0E-12,12.99E-6
219.9E-6,15.56E-9,544.2E-12,13.18E-6
220.0E-6,15.57E-9,532.6E-12,13.32E-6
220.0E-6,15.57E-9,529.3E-12,13.22E-6
220.0E-6,15.57E-9,525.9E-12,13.13E-6
220.1E-6,15.57E-9,522.3E-12,13.01E-6
220.1E-6,15.57E-9,515.6E-12,12.82E-6
220.2E-6,15.56E-9,509.6E-12,12.65E-6
220.2E-6,15.55E-9,504.4E-12,12.52E-6
220.3E-6,15.53E-9,499.7E-12,12.41E-6
220.4E-6,15.52E-9,496.2E-12,12.33E-6
220.6E-6,15.52E-9,495.3E-12,12.29E-6
220.7E-6,15.51E-9,499.6E-12,12.27E-6
220.9E-6,15.48E-9,513.7E-12,12.28E-6
221.2E-6,15.42E-9,546.3E-12,12.30E-6
221.5E-6,15.33E-9,610.8E-12,12.32E-6
221.9E-6,15.17E-9,737.2E-12,12.34E-6
222.5E-6,14.89E-9,988.8E-12,12.35E-6
223.2E-6,14.42E-9,1.444E-9,12.36E-6
223.8E-6,13.79E-9,2.090E-9,12.37E-6
224.5E-6,13.00E-9,2.903E-9,12.38E-6
225.2E-6,11.78E-9,4.148E-9,12.38E-6
226.2E-6,9.802E-9,6.166E-9,12.38E-6
227.2E-6,7.540E-9,8.466E-9,12.38E-6
228.2E-6,5.315E-9,10.73E-9,12.37E-6
229.2E-6,3.449E-9,12.63E-9,12.36E-6
229.5E-6,3.042E-9,13.04E-9,12.35E-6
229.5E-6,2.983E-9,13.10E-9,12.21E-6
229.6E-6,2.903E-9,13.18E-9,12.01E-6
229.7E-6,2.821E-9,13.26E-9,11.82E-6
229.7E-6,2.722E-9,13.35E-9,11.60E-6
229.8E-6,2.626E-9,13.43E-9,11.40E-6
229.9E-6,2.527E-9,13.51E-9,11.20E-6
230.0E-6,2.430E-9,13.59E-9,10.99E-6
230.0E-6,2.409E-9,13.60E-9,10.99E-6
230.1E-6,2.389E-9,13.62E-9,11.01E-6
230.1E-6,2.366E-9,13.64E-9,11.04E-6
230.1E-6,2.324E-9,13.68E-9,11.12E-6
230.2E-6,2.288E-9,13.72E-9,11.21E-6
230.3E-6,2.256E-9,13.76E-9,11.30E-6
230.4E-6,2.227E-9,13.80E-9,11.39E-6
230.5E-6,2.201E-9,13.83E-9,11.47E-6
230.6E-6,2.180E-9,13.84E-9,11.53E-6
230.7E-6,2.171E-9,13.83E-9,11.57E-6
230.9E-6,2.180E-9,13.81E-9,11.59E-6
231.1E-6,2.211E-9,13.77E-9,11.59E-6
231.3E-6,2.269E-9,13.71E-9,11.59E-6
231.6E-6,2.365E-9,13.60E-9,11.59E-6
231.9E-6,2.512E-9,13.45E-9,11.59E-6
232.3E-6,2.710E-9,13.25E-9,11.58E-6
232.8E-6,2.992E-9,12.97E-9,11.58E-6
233.4E-6,3.433E-9,12.53E-9,11.58E-6
234.2E-6,4.061E-9,11.91E-9,11.59E-6
235.1E-6,4.768E-9,11.21E-9,11.60E-6
236.1E-6,5.622E-9,10.36E-9,11.60E-6
237.1E-6,6.494E-9,9.496E-9,11.61E-6
238.1E-6,7.370E-9,8.626E-9,11.62E-6
239.1E-6,8.245E-9,7.757E-9,11.63E-6
239.5E-6,8.594E-9,7.409E-9,11.64E-6
239.6E-6,8.651E-9,7.353E-9,11.65E-6
239.6E-6,8.721E-9,7.284E-9,11.66E-6
239.7E-6,8.800E-9,7.205E-9,11.67E-6
239.9E-6,8.922E-9,7.085E-9,11.68E-6
240.0E-6,9.027E-9,6.981E-9,11.68E-6
240.0E-6,9.059E-9,6.949E-9,11.67E-6
240.1E-6,9.094E-9,6.915E-9,11.66E-6
240.1E-6,9.132E-9,6.877E-9,11.65E-6
240.2E-6,9.208E-9,6.802E-9,11.63E-6
240.3E-6,9.303E-9,6.708E-9,11.63E-6
240.4E-6,9.408E-9,6.604E-9,11.63E-6
240.6E-6,9.524E-9,6.488E-9,11.64E-6
240.8E-6,9.655E-9,6.357E-9,11.65E-6
241.0E-6,9.815E-9,6.197E-9,11.66E-6
241.2E-6,10.03E-9,5.981E-9,11.66E-6
241.6E-6,10.28E-9,5.731E-9,11.67E-6
242.0E-6,10.58E-9,5.438E-9,11.66E-6
242.5E-6,10.97E-9,5.047E-9,11.66E-6
243.4E-6,11.53E-9,4.494E-9,11.66E-6
244.3E-6,12.10E-9,3.920E-9,11.66E-6
245.3E-6,12.67E-9,3.357E-9,11.66E-6
246.3E-6,13.18E-9,2.849E-9,11.67E-6
247.3E-6,13.64E-9,2.394E-9,11.68E-6
248.3E-6,14.05E-9,1.989E-9,11.69E-6
249.3E-6,14.41E-9,1.632E-9,11.71E-6
249.5E-6,14.48E-9,1.563E-9,11.71E-6
249.5E-6,14.49E-9,1.550E-9,11.82E-6
249.6E-6,14.51E-9,1.533E-9,11.98E-6
249.6E-6,14.53E-9,1.516E-9,12.14E-6
249.7E-6,14.56E-9,1.495E-9,12.32E-6
249.8E-6,14.59E-9,1.474E-9,12.48E-6
249.9E-6,14.63E-9,1.450E-9,12.63E-6
250.0E-6,14.65E-9,1.425E-9,12.76E-6
250.0E-6,14.66E-9,1.415E-9,12.81E-6
250.0E-6,14.66E-9,1.410E-9,12.76E-6
250.0E-6,14.66E-9,1.405E-9,12.71E-6
250.1E-6,14.66E-9,1.401E-9,12.65E-6
250.1E-6,14.66E-9,1.393E-9,12.55E-6
250.2E-6,14.66E-9,1.385E-9,12.44E-6
250.2E-6,14.65E-9,1.379E-9,12.34E-6
250.3E-6,14.64E-9,1.375E-9,12.26E-6
250.4E-6,14.62E-9,1.377E-9,12.19E-6
250.5E-6,14.60E-9,1.387E-9,12.14E-6
250.6E-6,14.57E-9,1.409E-9,12.11E-6
250.8E-6,14.52E-9,1.454E-9,12.11E-6
251.1E-6,14.41E-9,1.537E-9,12.11E-6
251.4E-6,14.27E-9,1.670E-9,12.13E-6
251.7E-6,14.06E-9,1.874E-9,12.14E-6
252.2E-6,13.75E-9,2.184E-9,12.16E-6
252.9E-6,13.38E-9,2.570E-9,12.18E-6
253.6E-6,12.96E-9,3.007E-9,12.20E-6
254.6E-6,12.44E-9,3.541E-9,12.23E-6
255.6E-6,11.87E-9,4.111E-9,12.26E-6
256.6E-6,11.17E-9,4.808E-9,12.28E-6
257.6E-6,10.26E-9,5.720E-9,12.29E-6
258.6E-6,9.098E-9,6.891E-9,12.29E-6
259.5E-6,7.805E-9,8.196E-9,12.29E-6
259.5E-6,7.747E-9,8.256E-9,12.19E-6
259.6E-6,7.653E-9,8.350E-9,12.04E-6
259.7E-6,7.487E-9,8.507E-9,11.79E-6
259.8E-6,7.372E-9,8.611E-9,11.64E-6
259.9E-6,7.264E-9,8.706E-9,11.50E-6
259.9E-6,7.193E-9,8.768E-9,11.40E-6
260.0E-6,7.134E-9,8.823E-9,11.32E-6
260.0E-6,7.116E-9,8.839E-9,11.31E-6
260.0E-6,7.100E-9,8.855E-9,11.32E-6
260.1E-6,7.082E-9,8.872E-9,11.33E-6
260.1E-6,7.052E-9,8.902E-9,11.36E-6
260.2E-6,7.024E-9,8.935E-9,11.41E-6
260.2E-6,7.006E-9,8.963E-9,11.47E-6
260.3E-6,7.001E-9,8.984E-9,11.53E-6
260.4E-6,7.011E-9,8.991E-9,11.59E-6
260.5E-6,7.039E-9,8.970E-9,11.64E-6
260.6E-6,7.088E-9,8.916E-9,11.69E-6
260.8E-6,7.170E-9,8.826E-9,11.73E-6
261.0E-6,7.293E-9,8.701E-9,11.75E-6
261.2E-6,7.474E-9,8.525E-9,11.77E-6
261.5E-6,7.737E-9,8.268E-9,11.77E-6
261.8E-6,8.050E-9,7.959E-9,11.76E-6
262.1E-6,8.401E-9,7.608E-9,11.75E-6
262.6E-6,8.785E-9,7.224E-9,11.73E-6
263.2E-6,9.146E-9,6.860E-9,11.71E-6
264.0E-6,9.394E-9,6.609E-9,11.67E-6
264.8E-6,9.524E-9,6.474E-9,11.64E-6
265.8E-6,9.584E-9,6.412E-9,11.59E-6
266.8E-6,9.674E-9,6.322E-9,11.56E-6
267.8E-6,9.912E-9,6.088E-9,11.53E-6
268.8E-6,10.38E-9,5.629E-9,11.52E-6
269.5E-6,10.84E-9,5.178E-9,11.51E-6
269.5E-6,10.87E-9,5.145E-9,11.50E-6
269.6E-6,10.92E-9,5.097E-9,11.49E-6
269.7E-6,11.00E-9,5.016E-9,11.47E-6
269.8E-6,11.07E-9,4.944E-9,11.45E-6
269.9E-6,11.15E-9,4.869E-9,11.44E-6
270.0E-6,11.20E-9,4.818E-9,11.44E-6
270.0E-6,11.22E-9,4.799E-9,11.43E-6
270.1E-6,11.24E-9,4.778E-9,11.43E-6
270.1E-6,11.26E-9,4.757E-9,11.43E-6
270.1E-6,11.30E-9,4.714E-9,11.43E-6
270.2E-6,11.37E-9,4.650E-9,11.44E-6
270.3E-6,11.44E-9,4.585E-9,11.44E-6
270.4E-6,11.51E-9,4.512E-9,11.45E-6
270.5E-6,11.60E-9,4.426E-9,11.45E-6
270.6E-6,11.70E-9,4.318E-9,11.45E-6
270.8E-6,11.86E-9,4.167E-9,11.45E-6
271.0E-6,12.03E-9,3.994E-9,11.44E-6
271.3E-6,12.26E-9,3.771E-9,11.44E-6
271.7E-6,12.60E-9,3.437E-9,11.44E-6
272.1E-6,13.05E-9,3.001E-9,11.45E-6
272.7E-6,13.57E-9,2.493E-9,11.46E-6
273.4E-6,14.26E-9,1.827E-9,11.50E-6
274.4E-6,14.98E-9,1.124E-9,11.55E-6
275.4E-6,15.46E-9,660.0E-12,11.60E-6
276.4E-6,15.72E-9,391.0E-12,11.66E-6
277.4E-6,15.85E-9,243.8E-12,11.71E-6
278.4E-6,15.92E-9,162.9E-12,11.76E-6
279.4E-6,15.95E-9,116.5E-12,11.81E-6
279.5E-6,15.95E-9,114.7E-12,11.81E-6
279.5E-6,15.95E-9,113.1E-12,11.84E-6
279.6E-6,15.95E-9,111.6E-12,11.87E-6
279.6E-6,15.96E-9,110.2E-12,11.89E-6
279.7E-6,15.96E-9,107.5E-12,11.94E-6
279.8E-6,15.97E-9,104.0E-12,11.98E-6
279.9E-6,15.98E-9,100.1E-12,12.02E-6
280.0E-6,15.98E-9,98.45E-12,12.03E-6
280.0E-6,15.98E-9,97.11E-12,12.01E-6
280.1E-6,15.98E-9,95.81E-12,11.99E-6
280.1E-6,15.97E-9,94.71E-12,11.98E-6
280.2E-6,15.97E-9,92.70E-12,11.95E-6
280.3E-6,15.96E-9,90.25E-12,11.94E-6
280.5E-6,15.96E-9,87.55E-12,11.93E-6
280.7E-6,15.96E-9,84.23E-12,11.94E-6
280.9E-6,15.96E-9,80.49E-12,11.95E-6
281.2E-6,15.95E-9,76.56E-12,11.96E-6
281.6E-6,15.95E-9,73.03E-12,11.97E-6
282.1E-6,15.94E-9,71.07E-12,11.98E-6
282.8E-6,15.93E-9,71.43E-12,11.99E-6
283.8E-6,15.92E-9,75.31E-12,12.01E-6
284.8E-6,15.91E-9,81.57E-12,12.02E-6
285.8E-6,15.90E-9,88.64E-12,12.03E-6
286.8E-6,15.89E-9,95.97E-12,12.04E-6
287.8E-6,15.88E-9,103.9E-12,12.05E-6
288.8E-6,15.87E-9,113.2E-12,12.06E-6
289.5E-6,15.86E-9,121.2E-12,12.06E-6
289.6E-6,15.86E-9,122.8E-12,12.01E-6
289.7E-6,15.85E-9,124.6E-12,11.96E-6
289.9E-6,15.84E-9,126.4E-12,11.91E-6
290.0E-6,15.84E-9,128.4E-12,11.88E-6
290.1E-6,15.84E-9,129.2E-12,11.89E-6
290.1E-6,15.84E-9,129.9E-12,11.90E-6
290.2E-6,15.84E-9,130.6E-12,11.92E-6
290.3E-6,15.85E-9,131.8E-12,11.94E-6
290.4E-6,15.86E-9,132.6E-12,11.96E-6
290.6E-6,15.86E-9,133.5E-12,11.97E-6
290.8E-6,15.86E-9,134.3E-12,11.98E-6
291.0E-6,15.85E-9,135.0E-12,11.98E-6
291.4E-6,15.86E-9,135.5E-12,11.99E-6
291.9E-6,15.86E-9,135.9E-12,11.99E-6
292.5E-6,15.86E-9,137.2E-12,11.99E-6
293.3E-6,15.85E-9,142.2E-12,11.99E-6
294.3E-6,15.83E-9,152.5E-12,11.98E-6
295.3E-6,15.81E-9,167.1E-12,11.97E-6
296.3E-6,15.79E-9,184.9E-12,11.96E-6
297.3E-6,15.77E-9,204.2E-12,11.94E-6
298.3E-6,15.76E-9,222.9E-12,11.93E-6
299.3E-6,15.74E-9,238.8E-12,11.92E-6
299.5E-6,15.74E-9,241.6E-12,11.92E-6
299.5E-6,15.74E-9,242.1E-12,12.04E-6
299.6E-6,15.74E-9,242.6E-12,12.23E-6
299.6E-6,15.75E-9,243.0E-12,12.40E-6
299.7E-6,15.76E-9,243.3E-12,12.59E-6
299.8E-6,15.77E-9,243.6E-12,12.75E-6
299.9E-6,15.78E-9,244.1E-12,12.90E-6
300.0E-6,15.78E-9,245.4E-12,13.04E-6
300.0E-6,15.78E-9,246.2E-12,13.09E-6
300.0E-6,15.77E-9,246.7E-12,13.03E-6
300.0E-6,15.77E-9,247.2E-12,12.96E-6
300.1E-6,15.77E-9,247.9E-12,12.90E-6
300.1E-6,15.76E-9,249.1E-12,12.78E-6
300.2E-6,15.75E-9,251.1E-12,12.66E-6
300.2E-6,15.73E-9,254.0E-12,12.56E-6
300.3E-6,15.70E-9,258.3E-12,12.47E-6
300.4E-6,15.68E-9,265.3E-12,12.41E-6
300.5E-6,15.67E-9,276.8E-12,12.37E-6
300.6E-6,15.64E-9,295.2E-12,12.35E-6
300.8E-6,15.60E-9,324.7E-12,12.35E-6
301.1E-6,15.52E-9,376.3E-12,12.35E-6
301.4E-6,15.39E-9,474.1E-12,12.34E-6
301.8E-6,15.17E-9,647.5E-12,12.32E-6
302.3E-6,14.79E-9,992.5E-12,12.30E-6
302.8E-6,14.30E-9,1.481E-9,12.28E-6
303.2E-6,13.68E-9,2.143E-9,12.26E-6
303.6E-6,13.02E-9,2.849E-9,12.24E-6
304.1E-6,12.12E-9,3.792E-9,12.22E-6
305.1E-6,10.26E-9,5.714E-9,12.19E-6
305.9E-6,8.992E-9,6.998E-9,12.17E-6
306.7E-6,7.806E-9,8.196E-9,12.16E-6
307.7E-6,6.680E-9,9.330E-9,12.14E-6
308.7E-6,5.838E-9,10.17E-9,12.14E-6
309.5E-6,5.318E-9,10.69E-9,12.13E-6
309.5E-6,5.296E-9,10.72E-9,12.03E-6
309.6E-6,5.261E-9,10.75E-9,11.87E-6
309.7E-6,5.204E-9,10.80E-9,11.62E-6
309.8E-6,5.167E-9,10.82E-9,11.46E-6
309.9E-6,5.139E-9,10.83E-9,11.32E-6
309.9E-6,5.127E-9,10.83E-9,11.22E-6
310.0E-6,5.127E-9,10.82E-9,11.13E-6
310.0E-6,5.129E-9,10.82E-9,11.14E-6
310.0E-6,5.133E-9,10.81E-9,11.16E-6
310.1E-6,5.139E-9,10.80E-9,11.18E-6
310.1E-6,5.154E-9,10.79E-9,11.24E-6
310.2E-6,5.184E-9,10.76E-9,11.32E-6
310.2E-6,5.226E-9,10.72E-9,11.41E-6
310.3E-6,5.288E-9,10.67E-9,11.48E-6
310.4E-6,5.381E-9,10.59E-9,11.55E-6
310.5E-6,5.512E-9,10.47E-9,11.60E-6
310.7E-6,5.709E-9,10.26E-9,11.62E-6
310.8E-6,5.984E-9,9.981E-9,11.63E-6
311.0E-6,6.353E-9,9.614E-9,11.63E-6
311.3E-6,6.888E-9,9.089E-9,11.63E-6
311.6E-6,7.669E-9,8.324E-9,11.63E-6
312.1E-6,8.702E-9,7.310E-9,11.65E-6
312.5E-6,9.898E-9,6.136E-9,11.67E-6
313.2E-6,11.40E-9,4.660E-9,11.71E-6
314.1E-6,13.01E-9,3.082E-9,11.75E-6
315.1E-6,14.19E-9,1.912E-9,11.80E-6
316.1E-6,14.86E-9,1.227E-9,11.84E-6
317.1E-6,15.24E-9,836.3E-12,11.87E-6
318.1E-6,15.45E-9,609.4E-12,11.89E-6
319.1E-6,15.58E-9,473.6E-12,11.91E-6
319.5E-6,15.61E-9,435.8E-12,11.91E-6
319.5E-6,15.61E-9,432.1E-12,11.91E-6
319.6E-6,15.62E-9,427.1E-12,11.92E-6
319.7E-6,15.62E-9,420.9E-12,11.92E-6
319.8E-6,15.63E-9,411.7E-12,11.92E-6
319.9E-6,15.64E-9,402.7E-12,11.91E-6
320.0E-6,15.64E-9,396.8E-12,11.90E-6
320.0E-6,15.65E-9,395.0E-12,11.90E-6
320.1E-6,15.65E-9,393.1E-12,11.89E-6
320.1E-6,15.65E-9,391.1E-12,11.88E-6
320.1E-6,15.65E-9,386.9E-12,11.87E-6
320.2E-6,15.66E-9,380.7E-12,11.86E-6
320.3E-6,15.67E-9,373.8E-12,11.85E-6
320.5E-6,15.67E-9,365.6E-12,11.86E-6
320.7E-6,15.68E-9,356.5E-12,11.87E-6
320.8E-6,15.69E-9,348.1E-12,11.88E-6
321.0E-6,15.69E-9,339.4E-12,11.89E-6
321.2E-6,15.70E-9,330.4E-12,11.90E-6
321.5E-6,15.71E-9,320.6E-12,11.91E-6
321.8E-6,15.71E-9,309.2E-12,11.91E-6
322.2E-6,15.72E-9,298.8E-12,11.90E-6
322.6E-6,15.73E-9,288.2E-12,11.90E-6
